Draw,Date,Winning Number 1,2,3,4,5,6,Additional Number ,From Last,Same As Day,Odd,Even, 1-10, 11-20, 21-30, 31-40, 41-50,Division 1 Winners,Division 1 Prize,Division 2 Winners,Division 2 Prize,Division 3 Winners,Division 3 Prize,Division 4 Winners,Division 4 Prize,Division 5 Winners,Division 5 Prize,Division 6 Winners,Division 6 Prize,Division 7 Winners,Division 7 Prize
3670,2021-06-17,5,12,15,30,38,43,33,5,,3,3,1,2,1,1,1,0,0,7,432116,119,1857,403,300,7188,50,9153,25,134824,10
3669,2021-06-14,5,16,23,24,28,45,40,24,,3,3,1,1,3,0,1,0,0,1,247721,86,1981,161,577,5436,50,5839,25,103081,10
3668,2021-06-10,1,9,15,22,24,42,10,,,3,3,2,1,2,0,1,1,2719974,7,46121,136,1633,631,192,8314,50,14862,25,136477,10
3667,2021-06-07,7,14,23,31,39,41,33,"7,39",7,5,1,1,1,1,2,1,0,0,1,249782,99,1735,237,396,5357,50,6739,25,93856,10
3666,2021-06-03,1,7,21,26,30,39,40,30,,4,2,2,0,3,1,0,1,1104725,2,116287,86,1860,251,348,5127,50,7224,25,97246,10
3665,2021-05-31,14,15,18,19,30,44,6,,,2,4,0,4,1,0,1,1,1146790,1,241430,75,2214,256,354,4350,50,7730,25,84803,10
3664,2021-05-27,3,7,9,24,36,38,43,,,3,3,3,0,1,2,0,1,1063033,2,111899,107,1438,218,385,6448,50,5889,25,109428,10
3663,2021-05-24,11,18,23,31,32,33,49,"18,32",,4,2,0,2,1,3,0,3,3166852,7,141051,480,1415,896,414,23569,50,24872,25,395292,10
3662,2021-05-20,7,12,18,29,32,37,44,,,3,3,1,2,1,2,0,0,0,4,117740,225,1440,502,352,10451,50,12585,25,190076,10
3661,2021-05-17,5,6,11,36,41,46,8,5,,3,3,2,1,0,1,2,0,0,1,304206,111,1885,442,259,6522,50,12817,25,125477,10
3660,2021-05-13,2,4,5,16,39,47,24,,,3,3,3,1,0,1,1,0,0,2,118801,75,2179,213,419,4953,50,7431,25,100122,10
3659,2021-05-10,6,18,32,33,34,45,8,6,,2,4,1,1,0,3,1,1,1202447,1,491129,75,2321,248,383,4394,50,7371,25,84696,10
3658,2021-05-06,4,6,12,20,31,35,47,35,6,2,4,2,2,0,2,0,5,226083,0,0,146,1121,187,478,6567,50,5847,25,115382,10
3657,2021-05-03,15,17,18,35,41,42,3,,,4,2,0,3,0,1,2,1,2819520,2,174869,147,1636,315,417,6456,50,9802,25,118879,10
3656,2021-04-29,2,19,22,29,36,43,5,"2,36",29,3,3,1,1,2,1,1,0,0,2,121923,90,1863,283,324,4917,50,8516,25,88952,10
3655,2021-04-26,2,15,18,36,42,49,26,,,2,4,1,2,0,1,2,1,1177379,3,82624,89,1915,308,302,4286,50,7435,25,85808,10
3654,2021-04-22,3,17,22,32,38,48,41,17,22,2,4,1,1,1,2,1,2,5341373,8,133503,461,1593,939,427,21515,50,26588,25,398255,10
3653,2021-04-19,8,10,16,17,20,43,32,10,,2,4,2,3,0,0,1,0,0,2,288024,213,1860,560,386,13324,50,15124,25,244782,10
3652,2021-04-15,10,14,23,25,35,46,39,23,,3,3,1,1,2,1,1,0,0,2,167339,133,1730,288,436,6477,50,7874,25,120248,10
3651,2021-04-12,4,23,27,43,48,49,47,,,4,2,1,0,2,0,3,0,0,3,90087,75,2478,210,483,4990,50,7119,25,91706,10
3650,2021-04-08,7,8,9,14,28,35,4,9,8,3,3,3,1,1,1,0,1,2934881,6,59686,256,962,750,180,11766,50,20177,25,187054,10
3649,2021-04-05,9,11,15,17,25,40,5,"11,15",,5,1,1,3,1,1,0,0,0,4,64940,150,1191,605,161,7236,50,15737,25,118687,10
3648,2021-04-01,10,11,15,21,29,44,26,15,,4,2,1,2,2,0,1,3,3682728,5,224548,560,1379,1273,331,26255,50,33793,25,465680,10
3647,2021-03-29,14,15,20,23,30,35,39,20,,3,3,0,3,2,1,0,0,0,3,199827,237,1739,507,444,12758,50,15097,25,227505,10
3646,2021-03-25,4,16,17,20,22,44,38,"20,44",,1,5,1,3,1,0,1,0,0,1,333012,138,1660,323,387,7212,50,8182,25,129257,10
3645,2021-03-22,2,12,20,35,37,44,17,"2,12",,2,4,1,2,0,2,1,0,0,2,135353,78,2387,252,403,4894,50,7268,25,95932,10
3644,2021-03-18,2,5,12,24,25,29,3,12,,3,3,2,1,3,0,0,1,1199310,8,31561,244,712,633,150,9360,50,13762,25,129262,10
3643,2021-03-15,12,15,19,28,35,43,44,"12,19",15,4,2,0,3,1,1,1,1,1291532,1,271902,103,1815,211,484,5687,50,6243,25,105907,10
3642,2021-03-11,12,19,26,41,46,47,35,,,3,3,0,2,1,0,3,1,1291606,2,135959,100,1870,252,405,5237,50,6930,25,94102,10
3641,2021-03-08,8,13,17,27,33,40,38,,8,4,2,1,2,1,2,0,3,2107832,5,211977,312,1534,855,306,16812,50,22050,25,293700,10
3640,2021-03-04,11,12,20,28,30,38,27,,,1,5,0,3,2,1,0,0,0,0,0,207,1210,413,331,9967,50,12067,25,163444,10
3639,2021-03-01,5,6,7,13,25,37,30,,,5,1,3,1,1,1,0,0,0,6,45230,136,1372,364,280,8458,50,9917,25,139177,10
3638,2021-02-26,21,24,40,42,44,48,1,48,,1,5,0,0,2,1,3,5,2386178,27,79833,844,1756,2033,398,42397,50,55675,25,754339,10
3637,2021-02-22,3,6,8,11,36,48,1,6,,2,4,3,1,0,1,1,0,0,8,44535,223,1099,869,154,12062,50,20463,25,185456,10
3636,2021-02-18,1,4,6,15,40,44,37,40,,2,4,3,1,0,1,1,1,3778784,6,74237,217,1412,428,391,10803,50,11247,25,185785,10
3635,2021-02-15,9,13,18,20,34,40,36,,,2,4,1,3,0,2,0,0,0,4,87530,126,1911,380,346,7015,50,9381,25,136653,10
3634,2021-02-11,10,23,25,28,46,49,36,"10,25",,3,3,1,0,3,0,2,2,774896,1,326272,157,1429,271,452,6691,50,8285,25,120531,10
3633,2021-02-08,9,10,25,27,34,42,29,9,,3,3,2,0,2,1,1,4,3126334,14,101482,595,1642,1495,357,30936,50,42419,25,563013,10
3632,2021-02-05,8,9,11,24,26,47,34,9,,3,3,2,1,2,0,1,0,0,7,173137,562,1483,1241,367,30498,50,33770,25,546604,10
3631,2021-02-01,4,6,9,18,27,39,33,6,,3,3,3,1,1,1,0,2,2981835,14,47378,383,1191,979,255,18438,50,21639,25,300198,10
3630,2021-01-28,6,16,25,32,35,37,22,,,3,3,1,1,1,3,0,0,0,3,110592,117,1950,339,367,6408,50,8981,25,119300,10
3629,2021-01-25,8,9,12,17,33,39,48,"8,17",,4,2,2,2,0,2,0,0,0,1,260447,168,1066,233,420,7861,50,7227,25,132140,10
3628,2021-01-21,8,11,15,17,19,35,45,35,,5,1,1,4,0,1,0,1,1173182,4,61747,131,1297,309,300,7796,50,7138,25,127487,10
3627,2021-01-18,2,12,23,33,35,37,43,"12,23",,4,2,1,1,1,3,0,1,1242653,4,65403,112,1606,244,403,5458,50,6444,25,101045,10
3626,2021-01-14,12,21,23,25,32,44,42,,,3,3,0,1,3,1,1,1,1201368,2,126460,103,1689,243,391,6216,50,6393,25,101522,10
3625,2021-01-11,3,5,8,19,26,47,41,,,4,2,3,1,1,0,1,2,613498,2,129158,137,1297,244,397,8233,50,6751,25,138562,10
3624,2021-01-07,1,7,9,12,32,36,17,12,7,3,3,3,1,0,2,0,1,1203865,5,50690,132,1321,499,191,8459,50,12650,25,144089,10
3623,2021-01-04,4,5,8,12,27,42,14,"5,8",4,2,4,3,1,1,0,1,3,3625796,14,88382,714,1192,1625,286,34985,50,42801,25,590333,10
3622,2021-01-01,5,8,13,16,35,47,2,47,,4,2,2,2,0,1,1,0,0,6,219457,450,1504,1236,299,23112,50,31922,25,404191,10
3621,2020-12-28,32,34,40,45,46,47,25,,,2,4,0,0,0,3,3,2,1332561,0,0,115,1988,256,488,5655,50,7341,25,102265,10
3620,2020-12-24,5,11,19,21,22,37,26,,,5,1,1,2,2,1,0,0,0,1,228600,118,1332,287,299,6216,50,8155,25,108176,10
3619,2020-12-21,4,8,15,31,36,39,47,8,,3,3,2,1,0,3,0,1,5276378,2,284571,213,1838,453,472,11486,50,13978,25,219869,10
3618,2020-12-17,5,8,27,33,35,41,30,,,5,1,2,0,1,2,1,0,0,4,75978,144,1451,290,393,6795,50,8912,25,120175,10
3617,2020-12-14,6,21,29,45,47,48,15,,,4,2,1,0,2,0,3,0,0,5,92982,99,1652,275,325,4485,50,7099,25,82596,10
3616,2020-12-10,10,17,22,23,27,33,34,33,10,4,2,1,1,3,1,0,1,1078941,0,0,102,1531,237,360,5889,50,6274,25,99499,10
3615,2020-12-07,7,13,14,33,37,48,24,7,7,4,2,1,2,0,2,1,1,1157744,3,81246,94,1783,205,446,4694,50,6126,25,85693,10
3614,2020-12-03,1,7,8,11,36,40,31,,,3,3,3,1,0,2,0,0,0,6,935751,228,1589,600,330,14359,50,16553,25,253188,10
3613,2020-11-30,2,3,25,33,35,49,10,"2,35",,5,1,2,0,1,2,1,0,0,2,159561,98,2239,319,376,5544,50,9120,25,108720,10
3612,2020-11-26,2,5,8,27,35,48,29,,,3,3,3,0,1,1,1,0,0,2,112579,104,1489,272,311,5620,50,7193,25,102085,10
3611,2020-11-23,1,7,11,22,30,45,48,22,,4,2,2,1,2,0,1,1,1087867,2,114513,130,1212,216,398,6914,50,5901,25,116132,10
3610,2020-11-19,3,12,22,23,34,42,49,,,2,4,1,1,2,1,1,1,2561272,2,151573,184,1133,243,468,7040,50,7287,25,121342,10
3609,2020-11-16,1,2,20,27,36,44,17,,,2,4,2,1,1,1,1,0,0,3,78690,68,2387,224,396,4751,50,6879,25,93268,10
3608,2020-11-12,9,11,14,22,26,35,20,,,3,3,1,2,2,1,0,3,1683320,10,83716,315,1124,900,215,14483,50,22163,25,240422,10
3607,2020-11-09,8,12,13,30,37,46,36,,,2,4,1,2,1,1,1,0,0,0,0,119,1862,314,385,6422,50,8700,25,122439,10
3606,2020-11-05,3,19,25,33,40,44,37,"3,44",,4,2,1,1,1,2,1,0,0,3,75333,72,2158,216,393,3958,50,5356,25,77107,10
3605,2020-11-02,3,36,37,44,48,49,35,37,,3,3,1,0,0,2,3,1,2621371,1,320890,142,1554,235,513,5456,50,7422,25,102715,10
3604,2020-10-29,10,12,27,37,39,46,13,,,3,3,1,1,1,2,1,0,0,1,230978,90,1765,183,474,4349,50,5908,25,83701,10
3603,2020-10-26,2,8,11,19,41,49,27,11,,4,2,2,2,0,0,2,0,0,2,1425353,142,1519,354,333,7686,50,10106,25,137812,10
3602,2020-10-22,11,25,28,30,34,36,24,"11,25",,2,4,0,1,3,2,0,0,0,2,110283,73,2078,173,479,4386,50,5583,25,81827,10
3601,2020-10-19,9,10,11,13,20,25,15,,,4,2,2,3,1,0,0,2,1255014,10,30464,340,616,895,128,12929,50,16496,25,176491,10
3600,2020-10-15,14,27,28,31,46,48,7,"14,48",,2,4,0,1,2,1,2,0,0,1,223795,61,2523,173,486,3617,50,5693,25,69452,10
3599,2020-10-12,1,10,14,40,41,48,30,,,2,4,2,1,0,1,2,2,564671,2,118878,317,516,266,336,6241,50,6509,25,88119,10
3598,2020-10-08,2,3,7,12,21,34,41,7,,3,3,3,1,1,1,0,0,0,3,935268,168,1216,314,355,9435,50,8143,25,145882,10
3597,2020-10-05,7,10,14,15,39,44,1,"7,10",,3,3,2,2,0,1,1,0,0,2,115539,100,1589,277,313,4691,50,8066,25,89526,10
3596,2020-10-01,7,10,11,21,26,48,13,,,3,3,2,1,2,0,1,0,0,2,1508018,181,1147,440,258,8657,50,10382,25,145267,10
3595,2020-09-28,5,16,27,34,41,42,49,,,3,3,1,1,1,1,2,0,0,0,0,58,2642,156,536,4013,50,5181,25,76880,10
3594,2020-09-24,4,31,36,40,45,48,26,,,2,4,1,0,0,3,2,0,0,1,2908209,79,2471,180,592,4668,50,6279,25,92965,10
3593,2020-09-21,13,16,17,20,27,38,26,,,3,3,0,4,1,1,0,0,0,0,0,90,1695,234,356,4559,50,6326,25,87968,10
3592,2020-09-17,1,3,9,19,36,39,5,,,5,1,3,1,0,2,0,2,507754,16,13362,356,413,703,115,8892,50,13368,25,111483,10
3591,2020-09-14,2,11,13,15,28,45,36,15,,4,2,1,3,1,0,1,1,1027357,1,216286,83,1792,195,416,4934,50,5512,25,89419,10
3590,2020-09-10,15,21,27,36,39,43,45,36,,5,1,0,1,2,2,1,1,2331676,6,45203,99,1884,228,447,5024,50,6359,25,93512,10
3589,2020-09-07,9,11,19,22,36,45,23,,,4,2,1,2,1,1,1,0,0,2,109831,143,1057,544,152,6696,50,8336,25,110982,10
3588,2020-09-03,4,16,27,32,44,47,9,16,,2,4,1,1,1,1,2,1,1000000,3,69624,76,1890,271,290,3663,50,6019,25,68585,10
3587,2020-08-31,12,15,16,23,25,46,47,,,3,3,0,3,2,0,1,1,1063603,2,111959,106,1453,176,478,5051,50,5357,25,91624,10
3586,2020-08-27,2,10,13,32,41,43,24,41,,3,3,2,1,0,1,2,0,0,3,852091,67,2726,249,400,4493,50,6994,25,90065,10
3585,2020-08-24,1,19,24,26,37,41,22,"19,26",24,4,2,1,1,2,1,1,0,0,2,108330,47,3170,163,499,3668,50,5301,25,75201,10
3584,2020-08-20,6,15,19,26,30,48,41,"15,30",,2,4,1,2,2,0,1,2,500000,1,206440,68,2088,151,513,4405,50,4702,25,83043,10
3583,2020-08-17,1,2,15,30,35,46,38,,,3,3,2,1,1,1,1,1,2265634,2,135410,90,2069,215,473,5325,50,6254,25,100682,10
3582,2020-08-13,5,9,29,41,42,43,28,"9,29,43",,5,1,2,0,1,0,3,0,0,3,68719,59,2403,262,296,4121,50,5646,25,77445,10
3581,2020-08-10,9,19,20,29,36,43,38,43,,4,2,1,2,1,1,1,1,2283630,3,160255,122,1548,272,379,6740,50,8191,25,122188,10
3580,2020-08-06,10,28,35,39,41,43,44,10,,4,2,1,0,1,2,2,0,0,0,0,50,2835,136,569,3379,50,4392,25,63855,10
3579,2020-08-03,1,3,10,15,32,40,7,,3,3,3,3,1,0,2,0,1,1036188,3,72715,85,1765,279,294,4962,50,9326,25,88652,10
3578,2020-07-30,18,24,34,38,43,48,8,34,,1,5,0,1,1,2,2,2,500000,3,68790,163,871,375,207,4617,50,8279,25,66606,10
3577,2020-07-27,4,19,25,31,34,37,32,4,,4,2,1,1,1,3,0,0,0,5,468312,84,2020,209,443,4768,50,6744,25,91335,10
3576,2020-07-23,4,12,13,20,35,36,18,20,,2,4,1,3,0,2,0,0,0,3,64765,93,1437,173,422,3913,50,5735,25,72846,10
3575,2020-07-20,1,20,23,24,40,42,48,,20,2,4,1,1,2,1,1,1,2067630,4,61764,116,1465,237,391,5592,50,5823,25,95041,10
3574,2020-07-16,5,18,27,28,29,37,21,37,,4,2,1,1,3,1,0,0,0,2,94119,87,1488,209,338,4774,50,5636,25,83475,10
3573,2020-07-13,6,22,34,35,37,43,33,,,3,3,1,0,1,3,1,1,1991057,3,77324,71,2247,230,379,4158,50,5736,25,75436,10
3572,2020-07-09,8,10,12,16,21,48,41,48,,1,5,2,2,1,0,1,0,0,2,93600,96,1341,196,359,5610,50,4964,25,94576,10
3571,2020-07-06,1,22,26,38,39,48,40,"38,48",,2,4,1,0,2,2,1,0,0,2,1098282,71,2288,165,537,3747,50,5073,25,73921,10
3570,2020-07-02,3,20,36,38,43,48,16,"3,38",,2,4,1,1,0,2,2,0,0,2,88219,57,2129,125,530,2896,50,3985,25,55320,10
3569,2020-06-29,3,9,17,38,39,41,13,,,5,1,2,1,0,2,1,1,1000000,2,93485,88,1461,181,388,4581,50,5975,25,75518,10
3568,2020-06-25,23,37,42,43,47,49,34,"23,47",,5,1,0,0,1,1,4,1,2468698,5,60410,131,1586,337,337,5243,50,7610,25,93483,10
3567,2020-04-02,4,11,14,23,28,47,24,,,3,3,1,2,2,0,1,0,0,6,36280,102,1468,329,249,6252,50,7924,25,100084,10
3566,2020-03-30,1,7,17,29,30,43,31,7,30,5,1,2,1,2,0,1,1,2465944,2,148334,144,1417,353,316,7018,50,9707,25,125310,10
3565,2020-03-26,7,12,13,19,42,46,29,42,,3,3,1,3,0,0,2,0,0,3,74160,76,2013,189,442,4450,50,6262,25,86791,10
3564,2020-03-23,10,30,35,39,42,49,18,,,3,3,1,0,1,2,2,2,536210,2,112887,75,2070,186,456,3737,50,5140,25,72725,10
3563,2020-03-19,8,19,27,33,37,47,18,"19,47",19,5,1,1,1,1,2,1,1,8856507,13,64250,339,1694,960,327,18695,50,24674,25,325267,10
3562,2020-03-16,2,15,19,40,47,48,27,,,3,3,1,2,0,1,2,0,0,5,93050,196,1632,455,384,9318,50,13162,25,176411,10
3561,2020-03-12,1,3,18,34,36,49,16,,,3,3,2,1,0,2,1,0,0,5,63165,93,2335,335,354,6203,50,9125,25,120839,10
3560,2020-03-09,4,11,14,22,29,47,6,14,,3,3,1,2,2,0,1,0,0,2,124108,77,2217,282,331,5320,50,8782,25,97141,10
3559,2020-03-05,12,14,30,37,38,40,42,37,,1,5,0,2,1,3,0,1,2724901,4,81379,116,1930,263,465,5953,50,8100,25,114626,10
3558,2020-03-02,11,37,39,41,42,46,43,46,,4,2,0,1,0,2,3,0,0,1,248150,63,2708,242,385,4009,50,6103,25,75905,10
3557,2020-02-27,10,32,35,36,46,49,40,,,2,4,1,0,0,3,2,1,9310169,5,183490,332,1900,848,406,17058,50,23394,25,316295,10
3556,2020-02-24,11,24,26,29,42,47,25,26,24,3,3,0,1,3,0,2,0,0,3,159351,183,1796,489,367,9887,50,13844,25,179557,10
3555,2020-02-20,7,19,26,31,34,40,6,19,,3,3,1,1,1,3,0,0,0,3,104228,112,1920,308,381,5817,50,9446,25,115585,10
3554,2020-02-17,17,19,23,30,42,45,13,"19,23",17,4,2,0,2,2,0,2,0,0,2,125926,78,2220,252,375,4671,50,6465,25,91313,10
3553,2020-02-13,5,7,19,23,44,48,45,,,4,2,2,1,1,0,2,1,2643278,1,318453,186,1178,347,345,8669,50,9569,25,147927,10
3552,2020-02-10,8,12,15,17,32,46,20,15,,2,4,1,3,0,1,1,0,0,5,47606,102,1605,268,334,5283,50,8054,25,101356,10
3551,2020-02-07,10,15,16,21,24,49,2,49,,3,3,1,2,2,0,1,1,12000000,20,101649,955,1464,2340,326,43981,50,62436,25,784586,10
3550,2020-02-03,6,9,23,34,42,49,22,49,,3,3,2,0,1,1,2,1,3444812,2,214358,193,1528,443,363,9262,50,11981,25,164037,10
3549,2020-01-30,7,20,29,41,47,49,28,,,5,1,1,1,1,0,3,0,0,3,98836,135,1510,261,427,5680,50,7220,25,104341,10
3548,2020-01-27,3,32,38,43,46,48,34,38,,2,4,1,0,0,2,3,1,5423334,2,263841,170,2134,532,372,9513,50,13178,25,177412,10
3547,2020-01-23,9,14,36,38,40,47,30,,,2,4,1,1,0,3,1,0,0,3,123082,123,2064,356,389,7098,50,9757,25,128157,10
3546,2020-01-20,11,18,20,22,27,37,39,11,20,3,3,0,3,2,1,0,0,0,1,244830,121,1392,208,442,6396,50,6713,25,109195,10
3545,2020-01-17,1,11,24,28,45,48,23,,,3,3,1,1,2,0,2,6,2007961,15,99569,690,1489,1549,362,32009,50,43338,25,574571,10
3544,2020-01-13,2,3,4,13,16,33,14,,13,3,3,3,2,0,1,0,0,0,8,62802,260,1329,663,285,12867,50,15455,25,224930,10
3543,2020-01-09,12,24,34,38,46,47,28,47,,1,5,0,1,1,2,2,0,0,3,105722,92,2371,250,476,5456,50,7688,25,101896,10
3542,2020-01-06,2,7,11,15,26,47,33,15,,4,2,2,2,1,0,1,0,0,1,223267,107,1435,226,371,6017,50,6152,25,104490,10
3541,2020-01-03,13,15,21,23,30,35,25,"13,35",,5,1,0,2,3,1,0,4,1250000,20,44386,437,1397,1146,291,19573,50,28000,25,341807,10
3540,2019-12-30,3,12,13,35,36,40,33,36,,3,3,1,2,0,3,0,1,1213444,1,255462,93,1889,214,448,4953,50,6953,25,95049,10
3539,2019-12-26,8,16,20,24,25,36,13,,,1,5,1,2,2,1,0,1,2642314,5,111256,133,1648,393,305,7362,50,10219,25,136146,10
3538,2019-12-23,1,15,35,41,42,43,28,,,5,1,1,1,0,1,3,0,0,0,0,87,1878,208,429,3970,50,5684,25,75986,10
3537,2019-12-19,19,21,27,36,40,44,2,40,19,3,3,0,1,2,2,1,0,0,6,1646049,364,1644,732,446,17242,50,22449,25,316162,10
3536,2019-12-16,4,10,22,23,40,42,7,22,,1,5,2,0,2,1,1,0,0,4,196636,188,1737,618,289,10179,50,17757,25,183312,10
3535,2019-12-12,2,22,29,33,36,45,20,22,,3,3,1,0,2,2,1,0,0,0,0,102,2102,293,399,5543,50,8422,25,105018,10
3534,2019-12-09,21,22,27,30,39,44,46,30,,3,3,0,0,4,1,1,0,0,1,239538,77,2139,172,523,4389,50,5117,25,83543,10
3533,2019-12-05,2,9,14,26,30,47,34,14,,2,4,2,1,2,0,1,0,0,7,1403996,345,1776,835,401,19384,50,23568,25,355099,10
3532,2019-12-02,1,14,15,25,34,35,36,34,,4,2,1,2,1,2,0,0,0,8,57843,195,1632,457,380,9052,50,11561,25,168197,10
3531,2019-11-28,6,30,34,45,46,48,32,"6,46",,1,5,1,0,1,1,3,0,0,1,301184,80,2589,237,477,4959,50,6491,25,98556,10
3530,2019-11-25,3,6,16,35,38,46,23,16,,2,4,2,1,0,2,1,0,0,3,75506,54,2884,261,326,4285,50,6646,25,80950,10
3529,2019-11-21,1,4,16,18,30,32,37,"1,16,30",,1,5,2,2,1,1,0,1,9080133,9,97944,412,1471,835,396,20113,50,22083,25,356005,10
3528,2019-11-18,1,16,17,20,21,30,29,"16,21",,3,3,1,3,2,0,0,0,0,4,195476,216,1519,523,343,11626,50,14117,25,193779,10
3527,2019-11-14,2,9,16,21,36,49,31,,,3,3,2,1,1,1,1,0,0,0,0,134,1564,300,381,6835,50,8990,25,122615,10
3526,2019-11-11,3,20,29,30,39,41,6,30,,4,2,1,1,2,1,1,0,0,1,248214,80,2134,225,414,4357,50,7362,25,85814,10
3525,2019-11-07,5,26,28,30,34,46,42,,,1,5,1,0,3,1,1,1,5084654,2,238504,143,2294,420,426,9362,50,12201,25,175149,10
3524,2019-11-04,3,8,9,38,41,44,34,44,,3,3,3,0,0,1,2,0,0,2,296724,123,1971,346,383,8606,50,9772,25,151938,10
3523,2019-10-31,13,30,33,36,44,47,14,36,,3,3,0,1,1,2,2,0,0,0,0,67,2473,174,520,3937,50,5498,25,75410,10
3522,2019-10-28,5,19,20,27,34,36,24,,,3,3,1,2,1,2,0,0,0,10,1014665,392,1649,924,382,20511,50,26651,25,377449,10
3521,2019-10-24,14,24,25,29,43,44,7,,24,3,3,0,1,3,0,2,0,0,4,115649,186,1710,504,345,9364,50,13842,25,169834,10
3520,2019-10-21,5,13,28,38,47,48,40,47,,3,3,1,1,1,1,2,0,0,4,79394,135,1618,295,404,6579,50,7720,25,115215,10
3519,2019-10-17,2,35,37,42,43,47,44,,,4,2,1,0,0,2,3,0,0,2,109083,61,2459,126,650,3248,50,4574,25,63109,10
3518,2019-10-14,4,5,14,25,26,45,29,"4,26,45",14,3,3,2,1,2,0,1,1,9348725,11,85254,502,1285,1149,307,22850,50,29110,25,385435,10
